case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width,track_to_predict,interesting_agent
77.0,5,1,100,car,1024.928,1004.116,-10.895,8.051,2.505,4.18,1.76,0.0,0.0
77.0,5,2,200,car,1023.845,1004.929,-10.798,8.113999999999999,2.497,4.18,1.76,0.0,0.0
77.0,5,3,300,car,1022.771,1005.749,-10.697,8.176,2.489,4.18,1.76,0.0,0.0
77.0,5,4,400,car,1021.707,1006.574,-10.594,8.235,2.481,4.18,1.76,0.0,0.0
77.0,5,5,500,car,1020.654,1007.406,-10.488,8.292,2.4730000000000003,4.18,1.76,0.0,0.0
77.0,5,6,600,car,1019.612,1008.243,-10.380999999999998,8.347000000000001,2.464,4.18,1.76,0.0,0.0
77.0,5,7,700,car,1018.58,1009.086,-10.272,8.399,2.456,4.18,1.76,0.0,0.0
77.0,5,8,800,car,1017.56,1009.933,-10.163,8.448,2.448,4.18,1.76,0.0,0.0
77.0,5,9,900,car,1016.55,1010.786,-10.053,8.495,2.44,4.18,1.76,0.0,0.0
77.0,5,10,1000,car,1015.551,1011.643,-9.943,8.539,2.432,4.18,1.76,0.0,0.0
77.0,4,1,100,car,1045.158,986.507,-7.848,5.132000000000001,2.562,3.75,1.68,1,0.0
77.0,4,2,200,car,1044.375,987.023,-7.818,5.148,2.559,3.75,1.68,1,0.0
77.0,4,3,300,car,1043.595,987.541,-7.792000000000001,5.166,2.556,3.75,1.68,1,0.0
77.0,4,4,400,car,1042.818,988.061,-7.772,5.185,2.553,3.75,1.68,1,0.0
77.0,4,5,500,car,1042.043,988.583,-7.757000000000001,5.207000000000001,2.55,3.75,1.68,1,0.0
77.0,4,6,600,car,1041.269,989.106,-7.747000000000001,5.232,2.548,3.75,1.68,1,0.0
77.0,4,7,700,car,1040.496,989.632,-7.742000000000001,5.259,2.545,3.75,1.68,1,0.0
77.0,4,8,800,car,1039.724,990.161,-7.741,5.287999999999999,2.542,3.75,1.68,1,0.0
77.0,4,9,900,car,1038.952,990.692,-7.744,5.32,2.54,3.75,1.68,1,0.0
77.0,4,10,1000,car,1038.179,991.227,-7.749,5.355,2.537,3.75,1.68,1,0.0
77.0,6,1,100,car,1053.546,987.549,-9.157,5.542000000000001,2.597,4.04,1.71,1,0.0
77.0,6,2,200,car,1052.632,988.106,-9.116,5.547000000000001,2.595,4.04,1.71,1,0.0
77.0,6,3,300,car,1051.721,988.663,-9.078,5.55,2.593,4.04,1.71,1,0.0
77.0,6,4,400,car,1050.815,989.22,-9.044,5.5520000000000005,2.591,4.04,1.71,1,0.0
77.0,6,5,500,car,1049.911,989.776,-9.013,5.5520000000000005,2.589,4.04,1.71,1,0.0
77.0,6,6,600,car,1049.011,990.333,-8.986,5.5520000000000005,2.588,4.04,1.71,1,0.0
77.0,6,7,700,car,1048.113,990.889,-8.962,5.55,2.587,4.04,1.71,1,0.0
77.0,6,8,800,car,1047.217,991.445,-8.941,5.549,2.5860000000000003,4.04,1.71,1,0.0
77.0,6,9,900,car,1046.3239999999998,992.001,-8.923,5.547999999999999,2.585,4.04,1.71,1,0.0
77.0,6,10,1000,car,1045.432,992.557,-8.907,5.547999999999999,2.585,4.04,1.71,1,0.0
77.0,8,1,100,car,1069.548,976.814,-10.07,5.37,2.652,4.22,1.85,1,0.0
77.0,8,2,200,car,1068.543,977.355,-10.027,5.393,2.648,4.22,1.85,1,0.0
77.0,8,3,300,car,1067.542,977.899,-9.984,5.416,2.645,4.22,1.85,1,0.0
77.0,8,4,400,car,1066.546,978.444,-9.939,5.437,2.641,4.22,1.85,1,0.0
77.0,8,5,500,car,1065.554,978.992,-9.894,5.456,2.638,4.22,1.85,1,0.0
77.0,8,6,600,car,1064.567,979.541,-9.848,5.474,2.634,4.22,1.85,1,0.0
77.0,8,7,700,car,1063.5839999999998,980.092,-9.803,5.4910000000000005,2.631,4.22,1.85,1,0.0
77.0,8,8,800,car,1062.606,980.644,-9.758,5.506,2.628,4.22,1.85,1,0.0
77.0,8,9,900,car,1061.632,981.198,-9.713,5.52,2.625,4.22,1.85,1,0.0
77.0,8,10,1000,car,1060.662,981.753,-9.67,5.533,2.622,4.22,1.85,1,0.0
77.0,9,1,100,car,1081.526,966.421,-6.827000000000001,3.214,2.702,3.92,1.61,1,0.0
77.0,9,2,200,car,1080.846,966.747,-6.808,3.24,2.697,3.92,1.61,1,0.0
77.0,9,3,300,car,1080.167,967.076,-6.787000000000001,3.264,2.693,3.92,1.61,1,0.0
77.0,9,4,400,car,1079.49,967.406,-6.767,3.287,2.689,3.92,1.61,1,0.0
77.0,9,5,500,car,1078.816,967.739,-6.747000000000001,3.3080000000000003,2.6860000000000004,3.92,1.61,1,0.0
77.0,9,6,600,car,1078.143,968.074,-6.728,3.327,2.682,3.92,1.61,1,0.0
77.0,9,7,700,car,1077.472,968.41,-6.711,3.343,2.679,3.92,1.61,1,0.0
77.0,9,8,800,car,1076.802,968.747,-6.694,3.357,2.677,3.92,1.61,1,0.0
77.0,9,9,900,car,1076.134,969.085,-6.678999999999999,3.369,2.674,3.92,1.61,1,0.0
77.0,9,10,1000,car,1075.467,969.425,-6.665,3.379,2.672,3.92,1.61,1,0.0
77.0,10,1,100,car,1085.0739999999998,961.949,-8.107999999999999,3.564,2.728,3.78,1.7,1,0.0
77.0,10,2,200,car,1084.265,962.309,-8.113,3.5980000000000003,2.724,3.78,1.7,1,0.0
77.0,10,3,300,car,1083.455,962.672,-8.121,3.634,2.721,3.78,1.7,1,0.0
77.0,10,4,400,car,1082.645,963.04,-8.133,3.672,2.718,3.78,1.7,1,0.0
77.0,10,5,500,car,1081.833,963.411,-8.147,3.711,2.714,3.78,1.7,1,0.0
77.0,10,6,600,car,1081.02,963.785,-8.164,3.751,2.7110000000000003,3.78,1.7,1,0.0
77.0,10,7,700,car,1080.206,964.164,-8.184,3.793,2.708,3.78,1.7,1,0.0
77.0,10,8,800,car,1079.389,964.547,-8.206,3.834,2.704,3.78,1.7,1,0.0
77.0,10,9,900,car,1078.57,964.934,-8.231,3.877,2.701,3.78,1.7,1,0.0
77.0,10,10,1000,car,1077.749,965.325,-8.259,3.92,2.698,3.78,1.7,1,0.0
77.0,7,1,100,car,1066.652,972.08,-10.07,6.029,2.602,7.21,2.5,1,1
77.0,7,2,200,car,1065.65,972.691,-9.928,5.992000000000001,2.599,7.21,2.5,1,1
77.0,7,3,300,car,1064.662,973.298,-9.74,5.922000000000001,2.595,7.21,2.5,1,1
77.0,7,4,400,car,1063.692,973.897,-9.512,5.824,2.592,7.21,2.5,1,1
77.0,7,5,500,car,1062.745,974.485,-9.254,5.7010000000000005,2.589,7.21,2.5,1,1
77.0,7,6,600,car,1061.823,975.061,-8.974,5.562,2.587,7.21,2.5,1,1
77.0,7,7,700,car,1060.929,975.623,-8.686,5.412999999999999,2.584,7.21,2.5,1,1
77.0,7,8,800,car,1060.063,976.169,-8.402000000000001,5.263999999999999,2.582,7.21,2.5,1,1
77.0,7,9,900,car,1059.226,976.701,-8.137,5.122999999999999,2.58,7.21,2.5,1,1
77.0,7,10,1000,car,1058.4160000000002,977.218,-7.903,4.999,2.5780000000000003,7.21,2.5,1,1
78.0,1,1,100,car,998.831,1028.453,-8.27,9.111,2.3080000000000003,4.0,1.78,0.0,0.0
78.0,2,1,100,car,1020.303,1011.071,-7.632999999999999,6.131,2.465,3.95,1.74,0.0,0.0
78.0,2,2,200,car,1019.544,1011.688,-7.572999999999999,6.138,2.46,3.95,1.74,0.0,0.0
78.0,2,3,300,car,1018.79,1012.306,-7.511,6.145,2.456,3.95,1.74,0.0,0.0
78.0,2,4,400,car,1018.043,1012.926,-7.447,6.155,2.451,3.95,1.74,0.0,0.0
78.0,2,5,500,car,1017.302,1013.546,-7.382000000000001,6.165,2.446,3.95,1.74,0.0,0.0
78.0,2,6,600,car,1016.568,1014.168,-7.316,6.178,2.44,3.95,1.74,0.0,0.0
78.0,2,7,700,car,1015.841,1014.791,-7.249,6.192,2.435,3.95,1.74,0.0,0.0
78.0,2,8,800,car,1015.121,1015.416,-7.183,6.207000000000001,2.4290000000000003,3.95,1.74,0.0,0.0
78.0,2,9,900,car,1014.408,1016.042,-7.1160000000000005,6.223,2.423,3.95,1.74,0.0,0.0
78.0,2,10,1000,car,1013.701,1016.67,-7.049,6.239,2.417,3.95,1.74,0.0,0.0
78.0,6,6,600,car,1092.038,961.723,-8.692,3.846,2.725,4.08,1.67,0.0,0.0
78.0,6,7,700,car,1091.169,962.108,-8.701,3.857,2.724,4.08,1.67,0.0,0.0
78.0,6,8,800,car,1090.299,962.495,-8.713,3.871,2.724,4.08,1.67,0.0,0.0
78.0,6,9,900,car,1089.428,962.883,-8.725,3.885,2.7230000000000003,4.08,1.67,0.0,0.0
78.0,6,10,1000,car,1088.556,963.273,-8.735,3.9,2.722,4.08,1.67,0.0,0.0
78.0,4,1,100,car,1065.124,980.632,-11.435,6.2170000000000005,2.644,3.65,1.72,1,0.0
78.0,4,2,200,car,1063.983,981.259,-11.379,6.26,2.639,3.65,1.72,1,0.0
78.0,4,3,300,car,1062.848,981.891,-11.322,6.303999999999999,2.634,3.65,1.72,1,0.0
78.0,4,4,400,car,1061.719,982.527,-11.261,6.351,2.628,3.65,1.72,1,0.0
78.0,4,5,500,car,1060.597,983.168,-11.198,6.399,2.622,3.65,1.72,1,0.0
78.0,4,6,600,car,1059.481,983.815,-11.133,6.448,2.617,3.65,1.72,1,0.0
78.0,4,7,700,car,1058.371,984.466,-11.066,6.499,2.611,3.65,1.72,1,0.0
78.0,4,8,800,car,1057.269,985.122,-10.997,6.549,2.604,3.65,1.72,1,0.0
78.0,4,9,900,car,1056.173,985.784,-10.927,6.6,2.5980000000000003,3.65,1.72,1,0.0
78.0,4,10,1000,car,1055.0839999999998,986.451,-10.857,6.65,2.592,3.65,1.72,1,0.0
78.0,5,1,100,car,1078.044,967.974,-8.578,4.006,2.705,3.99,1.74,1,0.0
78.0,5,2,200,car,1077.188,968.378,-8.562000000000001,4.0280000000000005,2.702,3.99,1.74,1,0.0
78.0,5,3,300,car,1076.333,968.784,-8.545,4.051,2.699,3.99,1.74,1,0.0
78.0,5,4,400,car,1075.48,969.192,-8.525,4.074,2.696,3.99,1.74,1,0.0
78.0,5,5,500,car,1074.63,969.603,-8.503,4.098,2.693,3.99,1.74,1,0.0
78.0,5,6,600,car,1073.781,970.017,-8.48,4.122,2.689,3.99,1.74,1,0.0
78.0,5,7,700,car,1072.935,970.433,-8.454,4.146,2.6860000000000004,3.99,1.74,1,0.0
78.0,5,8,800,car,1072.092,970.852,-8.426,4.171,2.682,3.99,1.74,1,0.0
78.0,5,9,900,car,1071.251,971.273,-8.397,4.196000000000001,2.678,3.99,1.74,1,0.0
78.0,5,10,1000,car,1070.414,971.697,-8.367,4.221,2.674,3.99,1.74,1,0.0
78.0,3,1,100,car,1044.094,987.07,-7.624,5.09,2.553,3.96,1.64,1,1
78.0,3,2,200,car,1043.335,987.584,-7.593,5.125,2.548,3.96,1.64,1,1
78.0,3,3,300,car,1042.58,988.102,-7.562,5.1610000000000005,2.543,3.96,1.64,1,1
78.0,3,4,400,car,1041.827,988.623,-7.532999999999999,5.198,2.5380000000000003,3.96,1.64,1,1
78.0,3,5,500,car,1041.078,989.148,-7.504,5.236000000000001,2.532,3.96,1.64,1,1
78.0,3,6,600,car,1040.331,989.677,-7.477,5.275,2.527,3.96,1.64,1,1
78.0,3,7,700,car,1039.587,990.21,-7.452000000000001,5.315,2.522,3.96,1.64,1,1
78.0,3,8,800,car,1038.845,990.747,-7.428,5.356,2.517,3.96,1.64,1,1
78.0,3,9,900,car,1038.106,991.287,-7.407,5.397,2.512,3.96,1.64,1,1
78.0,3,10,1000,car,1037.369,991.832,-7.386,5.44,2.507,3.96,1.64,1,1
79.0,1,1,100,car,1010.166,1015.704,-7.991,7.86,2.364,4.42,2.01,0.0,0.0
79.0,1,2,200,car,1009.374,1016.497,-8.017000000000001,7.992999999999999,2.358,4.42,2.01,0.0,0.0
79.0,1,3,300,car,1008.58,1017.304,-8.043,8.13,2.351,4.42,2.01,0.0,0.0
79.0,1,4,400,car,1007.783,1018.124,-8.071,8.272,2.344,4.42,2.01,0.0,0.0
79.0,1,5,500,car,1006.983,1018.958,-8.097999999999999,8.415,2.337,4.42,2.01,0.0,0.0
79.0,1,6,600,car,1006.181,1019.807,-8.125,8.559,2.33,4.42,2.01,0.0,0.0
79.0,1,7,700,car,1005.376,1020.67,-8.152000000000001,8.702,2.324,4.42,2.01,0.0,0.0
79.0,1,8,800,car,1004.568,1021.547,-8.176,8.842,2.317,4.42,2.01,0.0,0.0
79.0,1,9,900,car,1003.758,1022.438,-8.199,8.978,2.311,4.42,2.01,0.0,0.0
79.0,1,10,1000,car,1002.944,1023.342,-8.219,9.108,2.305,4.42,2.01,0.0,0.0
79.0,7,8,800,car,1079.167,973.731,-10.224,5.353,2.659,4.38,1.93,0.0,0.0
79.0,7,9,900,car,1078.146,974.268,-10.218,5.375,2.657,4.38,1.93,0.0,0.0
79.0,7,10,1000,car,1077.126,974.809,-10.203,5.394,2.655,4.38,1.93,0.0,0.0
79.0,3,1,100,car,1058.807,991.608,-9.463,5.899,2.584,5.48,1.97,1,0.0
79.0,3,2,200,car,1057.863,992.2,-9.453,5.917000000000001,2.582,5.48,1.97,1,0.0
79.0,3,3,300,car,1056.919,992.794,-9.444,5.936,2.58,5.48,1.97,1,0.0
79.0,3,4,400,car,1055.976,993.39,-9.435,5.955,2.579,5.48,1.97,1,0.0
79.0,3,5,500,car,1055.034,993.988,-9.426,5.974,2.577,5.48,1.97,1,0.0
79.0,3,6,600,car,1054.093,994.588,-9.419,5.992999999999999,2.575,5.48,1.97,1,0.0
79.0,3,7,700,car,1053.153,995.19,-9.412,6.0120000000000005,2.573,5.48,1.97,1,0.0
79.0,3,8,800,car,1052.213,995.794,-9.405,6.032,2.571,5.48,1.97,1,0.0
79.0,3,9,900,car,1051.274,996.399,-9.399,6.053,2.569,5.48,1.97,1,0.0
79.0,3,10,1000,car,1050.336,997.007,-9.394,6.073,2.568,5.48,1.97,1,0.0
79.0,4,1,100,car,1051.023,982.394,-9.054,5.7170000000000005,2.5780000000000003,12.0,2.5,1,0.0
79.0,4,2,200,car,1050.119,982.969,-9.096,5.756,2.577,12.0,2.5,1,0.0
79.0,4,3,300,car,1049.211,983.547,-9.144,5.799,2.576,12.0,2.5,1,0.0
79.0,4,4,400,car,1048.299,984.129,-9.193,5.843999999999999,2.575,12.0,2.5,1,0.0
79.0,4,5,500,car,1047.381,984.717,-9.24,5.891,2.574,12.0,2.5,1,0.0
79.0,4,6,600,car,1046.46,985.31,-9.281,5.938,2.572,12.0,2.5,1,0.0
79.0,4,7,700,car,1045.535,985.908,-9.311,5.983,2.57,12.0,2.5,1,0.0
79.0,4,8,800,car,1044.607,986.512,-9.324,6.024,2.568,12.0,2.5,1,0.0
79.0,4,9,900,car,1043.679,987.122,-9.317,6.06,2.565,12.0,2.5,1,0.0
79.0,4,10,1000,car,1042.753,987.736,-9.286,6.087999999999999,2.5610000000000004,12.0,2.5,1,0.0
79.0,5,1,100,car,1050.129,979.083,-12.884,7.92,2.59,4.47,1.88,1,0.0
79.0,5,2,200,car,1048.843,979.879,-12.868,7.968999999999999,2.587,4.47,1.88,1,0.0
79.0,5,3,300,car,1047.559,980.68,-12.856,8.022,2.584,4.47,1.88,1,0.0
79.0,5,4,400,car,1046.277,981.487,-12.845,8.081,2.58,4.47,1.88,1,0.0
79.0,5,5,500,car,1044.996,982.301,-12.836,8.147,2.576,4.47,1.88,1,0.0
79.0,5,6,600,car,1043.716,983.121,-12.828,8.221,2.572,4.47,1.88,1,0.0
79.0,5,7,700,car,1042.437,983.95,-12.818,8.302999999999999,2.567,4.47,1.88,1,0.0
79.0,5,8,800,car,1041.16,984.787,-12.805,8.394,2.5610000000000004,4.47,1.88,1,0.0
79.0,5,9,900,car,1039.884,985.634,-12.788,8.493,2.555,4.47,1.88,1,0.0
79.0,5,10,1000,car,1038.611,986.492,-12.765999999999998,8.602,2.549,4.47,1.88,1,0.0
79.0,6,1,100,car,1070.508,970.74,-9.233,4.9030000000000005,2.653,11.24,2.5,1,0.0
79.0,6,2,200,car,1069.587,971.235,-9.182,4.904,2.651,11.24,2.5,1,0.0
79.0,6,3,300,car,1068.671,971.731,-9.122,4.901,2.649,11.24,2.5,1,0.0
79.0,6,4,400,car,1067.762,972.226,-9.059,4.899,2.6460000000000004,11.24,2.5,1,0.0
79.0,6,5,500,car,1066.859,972.722,-9.0,4.9,2.643,11.24,2.5,1,0.0
79.0,6,6,600,car,1065.962,973.218,-8.951,4.909,2.64,11.24,2.5,1,0.0
79.0,6,7,700,car,1065.071,973.715,-8.915,4.926,2.637,11.24,2.5,1,0.0
79.0,6,8,800,car,1064.183,974.214,-8.894,4.953,2.634,11.24,2.5,1,0.0
79.0,6,9,900,car,1063.297,974.716,-8.887,4.989,2.63,11.24,2.5,1,0.0
79.0,6,10,1000,car,1062.412,975.222,-8.892000000000001,5.033,2.627,11.24,2.5,1,0.0
79.0,2,1,100,car,1029.411,996.34,-10.014,9.14,2.402,4.42,1.98,1,1
79.0,2,2,200,car,1028.417,997.263,-9.929,9.198,2.394,4.42,1.98,1,1
79.0,2,3,300,car,1027.431,998.191,-9.85,9.254,2.387,4.42,1.98,1,1
79.0,2,4,400,car,1026.454,999.123,-9.776,9.309,2.381,4.42,1.98,1,1
79.0,2,5,500,car,1025.483,1000.061,-9.708,9.362,2.374,4.42,1.98,1,1
79.0,2,6,600,car,1024.518,1001.004,-9.646,9.412,2.3680000000000003,4.42,1.98,1,1
79.0,2,7,700,car,1023.559,1001.951,-9.589,9.46,2.363,4.42,1.98,1,1
79.0,2,8,800,car,1022.606,1002.903,-9.539,9.505,2.358,4.42,1.98,1,1
79.0,2,9,900,car,1021.657,1003.858,-9.494,9.547,2.353,4.42,1.98,1,1
79.0,2,10,1000,car,1020.712,1004.817,-9.455,9.587,2.349,4.42,1.98,1,1
80.0,1,1,100,car,989.327,1040.497,-6.932,8.863999999999999,2.234,9.8,2.5,0.0,0.0
80.0,1,2,200,car,988.638,1041.387,-6.92,8.874,2.233,9.8,2.5,0.0,0.0
80.0,1,3,300,car,987.95,1042.277,-6.907,8.884,2.232,9.8,2.5,0.0,0.0
80.0,1,4,400,car,987.263,1043.169,-6.895,8.894,2.23,9.8,2.5,0.0,0.0
80.0,2,1,100,car,1000.089,1025.125,-7.205,6.263999999999999,2.426,4.55,1.97,0.0,0.0
80.0,2,2,200,car,999.374,1025.758,-7.224,6.353,2.42,4.55,1.97,0.0,0.0
80.0,2,3,300,car,998.657,1026.4,-7.236000000000001,6.44,2.414,4.55,1.97,0.0,0.0
80.0,2,4,400,car,997.94,1027.0510000000002,-7.242000000000001,6.524,2.408,4.55,1.97,0.0,0.0
80.0,2,5,500,car,997.222,1027.71,-7.24,6.604,2.402,4.55,1.97,0.0,0.0
80.0,2,6,600,car,996.505,1028.377,-7.233,6.68,2.396,4.55,1.97,0.0,0.0
80.0,2,7,700,car,995.788,1029.052,-7.218999999999999,6.752000000000001,2.39,4.55,1.97,0.0,0.0
80.0,2,8,800,car,995.072,1029.735,-7.2010000000000005,6.819,2.383,4.55,1.97,0.0,0.0
80.0,2,9,900,car,994.359,1030.423,-7.178,6.882000000000001,2.377,4.55,1.97,0.0,0.0
80.0,2,10,1000,car,993.647,1031.118,-7.152,6.939,2.371,4.55,1.97,0.0,0.0
80.0,3,1,100,car,1011.635,1018.766,-6.556,7.474,2.291,7.58,2.5,0.0,0.0
80.0,3,2,200,car,1010.976,1019.51,-6.577999999999999,7.474,2.293,7.58,2.5,0.0,0.0
80.0,3,3,300,car,1010.315,1020.255,-6.601,7.476,2.294,7.58,2.5,0.0,0.0
80.0,3,4,400,car,1009.652,1021.0,-6.619,7.474,2.296,7.58,2.5,0.0,0.0
80.0,3,5,500,car,1008.987,1021.745,-6.624,7.46,2.297,7.58,2.5,0.0,0.0
80.0,3,6,600,car,1008.322,1022.489,-6.61,7.428,2.298,7.58,2.5,0.0,0.0
80.0,3,7,700,car,1007.659,1023.23,-6.575,7.372999999999999,2.299,7.58,2.5,0.0,0.0
80.0,3,8,800,car,1007.0,1023.966,-6.513999999999999,7.294,2.3,7.58,2.5,0.0,0.0
80.0,3,9,900,car,1006.348,1024.694,-6.43,7.191,2.3,7.58,2.5,0.0,0.0
80.0,3,10,1000,car,1005.704,1025.413,-6.3260000000000005,7.07,2.301,7.58,2.5,0.0,0.0
80.0,4,1,100,car,1019.401,1005.489,-6.5760000000000005,4.251,2.568,4.76,1.9,1,0.0
80.0,4,2,200,car,1018.75,1005.923,-6.678999999999999,4.388,2.56,4.76,1.9,1,0.0
80.0,4,3,300,car,1018.088,1006.372,-6.779,4.529,2.553,4.76,1.9,1,0.0
80.0,4,4,400,car,1017.417,1006.835,-6.874,4.673,2.545,4.76,1.9,1,0.0
80.0,4,5,500,car,1016.737,1007.312,-6.962999999999999,4.819,2.536,4.76,1.9,1,0.0
80.0,4,6,600,car,1016.048,1007.805,-7.047000000000001,4.966,2.528,4.76,1.9,1,0.0
80.0,4,7,700,car,1015.351,1008.312,-7.124,5.113,2.519,4.76,1.9,1,0.0
80.0,4,8,800,car,1014.647,1008.834,-7.193,5.259,2.51,4.76,1.9,1,0.0
80.0,4,9,900,car,1013.935,1009.371,-7.255,5.405,2.501,4.76,1.9,1,0.0
80.0,4,10,1000,car,1013.218,1009.923,-7.31,5.549,2.492,4.76,1.9,1,0.0
80.0,6,1,100,car,1075.072,967.475,-13.479,7.42,2.638,4.75,2.01,1,0.0
80.0,6,2,200,car,1073.725,968.218,-13.481,7.442,2.637,4.75,2.01,1,0.0
80.0,6,3,300,car,1072.378,968.964,-13.478,7.463999999999999,2.636,4.75,2.01,1,0.0
80.0,6,4,400,car,1071.031,969.713,-13.468,7.485,2.634,4.75,2.01,1,0.0
80.0,6,5,500,car,1069.685,970.463,-13.452,7.505,2.633,4.75,2.01,1,0.0
80.0,6,6,600,car,1068.342,971.217,-13.431,7.526,2.631,4.75,2.01,1,0.0
80.0,6,7,700,car,1067.0,971.972,-13.403,7.55,2.629,4.75,2.01,1,0.0
80.0,6,8,800,car,1065.662,972.73,-13.371,7.576,2.6260000000000003,4.75,2.01,1,0.0
80.0,6,9,900,car,1064.327,973.492,-13.335,7.607,2.623,4.75,2.01,1,0.0
80.0,6,10,1000,car,1062.996,974.257,-13.294,7.641,2.62,4.75,2.01,1,0.0
80.0,5,1,100,car,1018.24,1017.641,-4.955,5.031000000000001,2.349,4.43,1.96,1,1
80.0,5,2,200,car,1017.746,1018.145,-4.916,5.005,2.347,4.43,1.96,1,1
80.0,5,3,300,car,1017.256,1018.647,-4.885,4.984,2.346,4.43,1.96,1,1
80.0,5,4,400,car,1016.768,1019.146,-4.861000000000001,4.968,2.345,4.43,1.96,1,1
80.0,5,5,500,car,1016.282,1019.643,-4.841,4.954,2.345,4.43,1.96,1,1
80.0,5,6,600,car,1015.799,1020.139,-4.8260000000000005,4.9430000000000005,2.344,4.43,1.96,1,1
80.0,5,7,700,car,1015.317,1020.634,-4.813,4.933,2.344,4.43,1.96,1,1
80.0,5,8,800,car,1014.835,1021.127,-4.802,4.924,2.344,4.43,1.96,1,1
80.0,5,9,900,car,1014.355,1021.62,-4.791,4.915,2.344,4.43,1.96,1,1
80.0,5,10,1000,car,1013.876,1022.112,-4.781000000000001,4.905,2.343,4.43,1.96,1,1
81.0,1,1,100,car,995.351,1031.891,-8.375,10.054,2.265,11.54,2.5,0.0,0.0
81.0,1,2,200,car,994.517,1032.9,-8.361,10.085,2.263,11.54,2.5,0.0,0.0
81.0,1,3,300,car,993.685,1033.911,-8.347999999999999,10.111,2.261,11.54,2.5,0.0,0.0
81.0,1,4,400,car,992.853,1034.925,-8.336,10.134,2.259,11.54,2.5,0.0,0.0
81.0,1,5,500,car,992.022,1035.941,-8.324,10.153,2.258,11.54,2.5,0.0,0.0
81.0,1,6,600,car,991.193,1036.958,-8.312000000000001,10.169,2.256,11.54,2.5,0.0,0.0
81.0,1,7,700,car,990.364,1037.977,-8.3,10.182,2.255,11.54,2.5,0.0,0.0
81.0,1,8,800,car,989.536,1038.997,-8.288,10.194,2.253,11.54,2.5,0.0,0.0
81.0,1,9,900,car,988.71,1040.018,-8.275,10.205,2.252,11.54,2.5,0.0,0.0
81.0,1,10,1000,car,987.884,1041.0410000000002,-8.263,10.215,2.251,11.54,2.5,0.0,0.0
81.0,3,1,100,car,1023.71,1006.649,-10.299,8.302999999999999,2.463,4.58,1.78,0.0,0.0
81.0,3,2,200,car,1022.686,1007.487,-10.27,8.394,2.456,4.58,1.78,0.0,0.0
81.0,3,3,300,car,1021.665,1008.333,-10.241,8.482999999999999,2.45,4.58,1.78,0.0,0.0
81.0,3,4,400,car,1020.647,1009.189,-10.211,8.568999999999999,2.443,4.58,1.78,0.0,0.0
81.0,3,5,500,car,1019.631,1010.052,-10.179,8.652000000000001,2.437,4.58,1.78,0.0,0.0
81.0,3,6,600,car,1018.619,1010.924,-10.145,8.731,2.431,4.58,1.78,0.0,0.0
81.0,3,7,700,car,1017.61,1011.804,-10.106,8.807,2.425,4.58,1.78,0.0,0.0
81.0,3,8,800,car,1016.605,1012.691,-10.064,8.877,2.419,4.58,1.78,0.0,0.0
81.0,3,9,900,car,1015.604,1013.585,-10.018,8.943,2.4130000000000003,4.58,1.78,0.0,0.0
81.0,3,10,1000,car,1014.608,1014.485,-9.968,9.005,2.407,4.58,1.78,0.0,0.0
81.0,4,1,100,car,1037.698,1000.186,-9.96,7.84,2.475,4.38,1.83,1,0.0
81.0,4,2,200,car,1036.706,1000.976,-9.864,7.853,2.469,4.38,1.83,1,0.0
81.0,4,3,300,car,1035.725,1001.767,-9.769,7.862999999999999,2.464,4.38,1.83,1,0.0
81.0,4,4,400,car,1034.752,1002.559,-9.674,7.87,2.459,4.38,1.83,1,0.0
81.0,4,5,500,car,1033.789,1003.352,-9.578,7.872999999999999,2.454,4.38,1.83,1,0.0
81.0,4,6,600,car,1032.836,1004.144,-9.48,7.872000000000001,2.449,4.38,1.83,1,0.0
81.0,4,7,700,car,1031.892,1004.937,-9.381,7.866,2.444,4.38,1.83,1,0.0
81.0,4,8,800,car,1030.958,1005.728,-9.279,7.855,2.439,4.38,1.83,1,0.0
81.0,4,9,900,car,1030.035,1006.519,-9.174,7.837999999999999,2.435,4.38,1.83,1,0.0
81.0,4,10,1000,car,1029.121,1007.307,-9.065,7.815,2.43,4.38,1.83,1,0.0
81.0,5,1,100,car,1073.215,974.543,-13.245,7.073,2.651,4.56,1.86,1,0.0
81.0,5,2,200,car,1071.893,975.256,-13.185,7.124,2.6460000000000004,4.56,1.86,1,0.0
81.0,5,3,300,car,1070.578,975.975,-13.125,7.178,2.641,4.56,1.86,1,0.0
81.0,5,4,400,car,1069.269,976.699,-13.065,7.235,2.636,4.56,1.86,1,0.0
81.0,5,5,500,car,1067.966,977.429,-13.005999999999998,7.294,2.63,4.56,1.86,1,0.0
81.0,5,6,600,car,1066.669,978.165,-12.947,7.354,2.625,4.56,1.86,1,0.0
81.0,5,7,700,car,1065.378,978.907,-12.889,7.414,2.62,4.56,1.86,1,0.0
81.0,5,8,800,car,1064.093,979.655,-12.832,7.472,2.614,4.56,1.86,1,0.0
81.0,5,9,900,car,1062.814,980.409,-12.775,7.529,2.609,4.56,1.86,1,0.0
81.0,5,10,1000,car,1061.54,981.168,-12.72,7.584,2.604,4.56,1.86,1,0.0
81.0,2,1,100,car,1021.509,1002.865,-8.27,6.9670000000000005,2.442,4.81,1.9,1,1
81.0,2,2,200,car,1020.686,1003.565,-8.206,6.966,2.438,4.81,1.9,1,1
